a,m,q,k,p
2.9996779600156143,-4.668073484991294,0.4205207118916688,0.011132777601132996,0.5472112090646886
2.999999216500069,1.0816301456198891,-2.461071869385037,0.9603656283982592,0.0261272022267719
2.99999992815555,-4.9999276642469574,2.15314797998834,0.08790969412200941,0.22267635001752784
2.861224485955543,-3.5250753632241976,4.9999961436488904,1.4999999430141515,0.07079483363286303
2.0334126588082437,-0.27808698812988575,-0.403135070724441,1.4999999997602433,0.866212549938563
1.8780879331266875,-0.2994767647278964,-0.25442591308940704,1.499999998849215,1.0117365392321858
-0.19710686829035162,-0.35412664457238147,0.7052493650405083,1.4999998063859636,0.25480177949854804
2.256585533980287,-0.3462818677418958,-0.39187693455033823,1.4999999999999998,0.44259809100483377
2.727672065599892,1.037473220684341,3.9229680662019817,1.3127858857593941,0.010000000102071832
1.9969333807003031,-1.4527218500941692,1.3628005750052956,1.4999999450489474,0.3772030183101011
2.730448648623347,-1.832150265090725,0.6713256746933846,0.006508085640089568,0.6853206398913223
-1.5305602841620793,-0.5644054255778116,-0.5924864059007373,-1.4999999998055737,0.465915053696684
2.9999988911007307,-4.998265047318755,1.6549481423939798,0.0953166562514482,0.17274629052440016
1.60883263899837,-0.24086116043439745,-0.039531951455681204,1.4999999998331814,0.26751679016898366
2.9999999999999996,0.2424499139581282,0.21681028389342633,1.4999999999999996,0.32295399529063873
0.9363887317985838,-0.24712809394982713,-0.34520883748081965,1.4999999502992625,0.8611798036927605
2.0243241311585503,-2.5797904615937726,0.3274621493103328,1.4999999997426323,0.49911773036312534
2.998355458846655,-4.210741470760912,1.3318061735683742,0.009845265128434949,0.3587561020525742
2.9999999999999996,-0.4406413293798886,1.247668537325946,-1.4999999999999998,0.6877504454761232
1.813230872816825,0.2817302559703507,2.930302762331852,1.4999999999999656,0.04493847735406879
2.1948804273955758,0.1708946877358885,-0.22593204711216708,1.4999999999999998,0.7082952424302018
2.999999840218606,-0.6565077120619447,2.137308069625687,-1.4999999999999623,0.5495559081463794
0.8665703354122714,0.6250126876866804,2.6689559157884535,1.4999999999992848,0.16430345949929173
0.9336498640197983,1.4468014801576117,2.671387920085486,1.4999999999999998,0.14597287221054805
1.3939996841523168,-2.1372035833820435,3.1919797038877054,-0.004024243035395882,0.20549140006608532
1.802063420025091,3.13423508571614,4.99999971661328,0.3007168179411196,0.05704142238408049
1.6388887741129459,-0.783227905454578,1.5631162208026146,0.0007499902950240634,0.2299770886588693
1.94267381918927,-1.8983710285287694,1.4211097500722945,0.0002915026397915662,0.2673674358869698
1.207719538640038,-0.8569203102397295,1.5565811429994563,0.0005507314545920643,0.2660664226623256
-0.7575982546419786,0.27883959812346054,0.9021164682371827,-1.4999999999999998,0.33867445931265955
2.9999999999999996,0.8163684959728366,-0.2688067121171967,1.4885304323674413,0.3253462785285476
1.248420866913768,-0.912834452125103,1.0879182810471526,0.0020800966118395786,0.380735388061701
2.520975422779258,-1.4250434999942694,1.5292381042265504,0.0019513027046135201,0.1945093099119072
2.999999999999998,0.3836158843078436,4.883222705147031,0.4382641569286274,0.023852962560588
1.408664605369621,0.20781775497854568,0.7087019977531036,1.4999999999999998,0.06543501021793136
2.180553123140663,1.9466382632710202,1.160314321026696,1.3372805493308928,0.24258022570693316
1.8420317638266017,-2.4083565346250144,2.47086871252149,0.0024888591789483574,0.2093695512683799
2.999998723675634,-4.999389442599933,2.226799799630204,0.029950151381435034,0.23264387387532862
-1.6509531583267538,-4.999950542561127,3.7190162754204863,-0.01187706016936629,0.11670204785525355
2.3585568996491495,-0.8257172303469716,-1.0961256566704438,1.148429573201407,0.7228733149816148
2.9999999999990297,-0.7007492231508617,-1.3274625622799598,1.4999999999999998,0.7830104381805757
2.9999999813822122,-1.0458618102176385,-1.1452320585812457,1.3290128857183698,0.49906531205896076
1.4125286177570475,-1.8598342244400714,-0.6831663200182846,-0.002147273169981088,0.9393637770750829
2.999999598144477,-0.6990753973763608,-1.195458128918799,1.4999999999999998,0.7542136910882841
-1.0402948093639846,-0.4757886256384023,0.2935769052808009,1.4999999811987343,0.4979001100838592
-1.1074682381347332,0.2191749890685224,1.4804774055542318,1.499999672768673,0.4678793561040678
-0.9566288611634455,0.06498635515652264,1.1762071834196897,1.4999999845927234,0.4066995582103639
1.8816823525524298,0.024750607069897748,-0.4921404707767014,1.4999999998552216,0.5169779466271829
-0.548759803097113,0.1323531862004922,-0.3878883876242081,0.0007188996794562697,0.6843200318469818
-0.7159208529889277,0.19670231369441457,-0.42898518444221656,-0.00032562313558192116,0.7670320080456007
2.9999999999862244,-1.117552094220352,-1.6919070043118138,1.4999999999999996,0.3178756994153105
2.999999999999994,-0.9388112270151132,-1.3300661707706918,1.4999999999999998,0.7020442396121216
2.342595121524133,1.2504091802053223,-0.6681051508552923,-0.004651849855907635,0.815967632436935
0.5950418396979128,0.9306314302682587,2.3011400529656094,1.4999992419993404,0.17045618691829634
1.9374203577778866,0.48780584899880514,0.915325434279291,0.7283695200020072,0.24361786128823812
0.6685758310195075,-1.2333485524762833,0.7489617692218707,1.4999998288014065,0.27502103772731595
1.4559137662063677,-2.4116655163499114,3.4534180478370153,1.4999999999999991,0.07142588787268694
1.174219055121275,-1.0434415662461967,1.425537246115843,0.0013538857022484553,0.3084276941478698
1.363661765142432,-0.8436671561376125,4.99974610125809,1.4999999999999998,0.032647343093840625
1.568982751320168,-0.7321619388092698,0.789200111077067,0.0048720029121103806,0.9503110271684972
1.0832633305590835,-0.6191173026464646,0.9903886231764012,1.4999999999999998,0.1675913089507804
1.1532187562090013,-0.6617774820081772,0.27016649596797254,0.00021465749844791363,0.4797649651983936
-2.830416606484648,-0.3151965234280771,0.38462961046305505,1.499999999969737,0.683274478231456
-1.8300165307915426,-0.5200440604928587,1.3300307226195742,-0.0016174685085669988,0.3866007296749562
2.9999999999972835,1.00784471908766,3.1293011248979172,-0.6038357961617058,0.20190788944227422
1.1104351701943902,-0.9189091039044606,1.5281759771506302,1.4999999999999998,0.13146679141601655
1.349407699047049,-0.26839840516058144,1.9024476925692029,0.002331924863477071,0.20806591381826423
2.9999999999999996,1.1675134833277812,-0.032327334788054204,1.2274764087806431,0.3004311857896577
1.0021102963357076,-0.2865329770591351,0.5202145842232164,1.4999999999999998,0.13739813699842673
-0.7091149115284884,-0.8312619942872731,0.2954243152327738,1.4999998692296932,0.5587221494791942
2.999999998242637,-1.2750824742421114,0.696975470375447,-1.296936016005987,0.6009495677600127
1.3303800800354109,-1.03997679458296,0.7751271404434299,0.0001255405066175715,0.36560803756520344
1.3997928186574309,-1.2772909760621203,0.8590094890292906,-4.4431193018895404e-05,0.3628409850329365
1.244551733539037,-0.7480795848714175,0.8624714306894437,-0.004856776540925473,0.34072946001949317
1.7818849802372514,-2.0181193083173166,-0.047521701963796265,1.4999999999999922,0.21700613434010432
0.08358660762074292,-0.08406359287959513,-0.827004842807863,-1.4999996777595255,1.4999999999999998
2.4080254951922515,-2.4572447230953345,0.9442754719176908,0.0020535487275232696,0.4702914861696154
1.7891987781168581,-2.2894870822260676,0.5545436808254346,1.4999999999288687,0.3080327682850445
2.127105313777176,-1.503908818068701,0.468039642145623,1.4999999826490575,0.2793654976082472
-0.2825005359916404,-0.15230963106850323,-0.5900065239028511,1.499999938986669,1.4685692470712681
-1.3014261880404154,0.22151804660799282,0.602484967998954,1.499999989977672,1.1695946591110886
2.9999999999999996,-0.18345551521310166,-0.05482274417995572,1.4999999999999998,0.4855010534805518
2.5550983886175502,-0.8559942999765063,0.27946866149682587,0.7613315256278086,0.32324764445917226
2.2912905722373353,-1.3241068279021657,0.19830956229902377,1.499999999999999,0.15941528710537256
2.255413176339905,0.5553820431753081,-0.5539780923808767,-0.7686657445974944,0.48714626094673347
2.999999999969884,-0.7544606291738679,-0.1343994810795813,-0.9227477404358841,0.5699319967738223
2.303936999729566,0.3943616183884987,-0.6361048821336741,-0.8511484935023375,0.5028212690131867
2.9999999999999996,-1.317820373106477,-1.1835127201422202,-1.4999999999999993,1.2703683554538794
1.948475632798025,0.3121103277964407,-1.352706942060331,-1.1544245942763505,1.006676739662873
2.062235058734323,-0.8967563310846265,-1.022349996876077,-1.4999999999999998,0.9753407623023176
1.8933184151755857,-0.12797204111482377,-1.25731946622568,-1.0703040010185305,1.135891685750404
2.012785713471141,-0.35368522014184234,-1.2470211250969805,-1.1775516218503561,1.2655541142851308
1.828153783329198,-0.5179733858305333,-1.6141532807377392,-1.4931842808114812,1.089289219676143
1.7885967022913818,-0.43131937222947897,-1.6338489659589344,-1.4961599091626911,1.0873294081136304
1.6579722639299381,-0.3232305968757746,-1.798060434279574,-1.4999999513998141,1.4999999999999998
1.6992757996620456,-0.3049715039439919,-1.9560149069778692,-1.499999751442159,1.4999999999999998
2.777175522608134,-2.4558635318824686,-0.49092486517150663,0.002216944904777671,0.6026672027104172
2.4246291196062204,-2.361217951767888,-0.27289743898889335,0.0025727155572108223,0.4791290144562802
1.4444383975504378,0.6650139338228864,-1.2723502474990631,-1.4999860097445172,1.2232308461464623
1.922769020274689,0.46816586122056897,-0.5003713335487866,-1.4999999909358273,0.49555033049776853
2.99999985627274,-0.28341682618690506,0.1164939309268746,-1.123370567000215,0.4995490384616451
1.3476306621046823,-0.37119429873924903,-1.6086498465906445,-1.4999999999999791,1.4999999999999998
-2.028186775398303,-0.6400785684591304,0.7887628237383036,-1.4999999999999993,0.035468686769523645
-0.5982368160508117,-0.8542767492536394,0.1939243961757914,-1.4999999507616433,0.45050904329162494
-2.993214901336209,-0.6404281140871418,-1.5357028709487386,0.6590451579559314,1.0212255664841297
1.8746724953157967,0.035621744408368,2.675381712622771,0.6284420787931024,0.06893304039578232
1.6755011082016527,-0.33844190281178876,1.6773610069916056,0.0035354334076055645,0.17231855353956785
2.999999999594289,1.012289344999483,0.3800797495056429,1.4999999999999998,0.21189620228811618
1.18155231907029,-0.6543540598160476,4.999999999999999,1.4999999999999998,0.01140445265206145
2.9999999999999996,0.42070376988103586,1.6086262509299747,-1.499999999999998,1.173233032593381
1.2711832593051093,-0.8470018695798273,0.5588204843582529,0.0024875776047345484,0.260832977883099
0.8048791312284208,-0.6511349718265511,0.23920424234705484,0.0008137386356415719,0.2912629031159117
1.4494121546491072,0.2775263309480348,4.999999936543604,1.499999997566206,0.045243504167234556
2.9999996638858173,1.6587893031190517,0.6058212229553374,1.4999999999910927,0.1146462469702451
-0.8295289196170962,2.5933096155739968,3.3892208246663107,-1.4999999999997566,0.07247739928289045
-2.4474941253419713,0.30954205513734906,-0.8739277049871479,1.4998086157779575,0.7530815350848374
2.9999999999999996,0.8346838834435591,4.105220268715467,-1.4974853464832265,0.30682304564866775
1.36353719650702,-1.0647960046364453,-0.8329093179306065,-1.4999999984040087,0.6486366659492095
2.99999710479452,-2.0070153865338827,-4.999962422374533,-1.4999999072529073,0.06035048019244669
-2.597019692927789,1.1737274769886517,1.5946690259476441,-1.4999999999929992,0.13129523176074193
0.7952312723297992,-1.025875350966865,-0.9577753064181844,-1.499999993686449,0.41571250058069165
-1.2048628524936194,-0.49140966931754937,0.4611178294068269,0.6415933808790633,0.8216941245912435
-0.11786776906023654,-0.6162804111827417,-0.9462157602330491,1.499999558198526,0.8430677861554734
-0.18571036919211487,-0.8156885895892174,0.21989141690081057,0.3111340032188268,0.8142607752673248
-0.5799416380764079,0.051696076444869336,0.7134285773723827,0.06553790212932628,0.4696428471672922
1.6081724074924053,-1.0444851796479462,-0.8980900809207301,-1.499999995955539,0.5557127554118141
-0.780741187769184,1.4563291073125262,-1.369810628501416,0.0032245919977921794,0.4428261660819238
2.6168937055914303,-2.146994185742943,-1.1627604292110165,-0.0007162813593227835,1.4999999997776887
-0.31447069249509646,-2.4881192821655373,1.6591736575985507,1.4999997775678255,0.16065829418836647
-2.6023902511939205,-3.0162606939264505,0.18574596848097555,0.015489859428263208,0.890280199438935
-1.6245723989504366,-0.37825173364734854,-0.1561929978531865,-1.4999999999447968,0.010000000000000007
1.3215753923780666,-0.051302943363194936,-0.8592159446424836,-0.004012872176618367,0.9950732037821881
0.04743286370143524,0.6553954676353551,-1.1027338399494673,0.002954602166994785,0.6956551133264229
2.125397562612525,-0.7517117376896695,-0.20810636957713427,-1.499995291641439,0.6927392642790045
0.4611213068805572,-0.4671716861637196,-1.6025590204347653,-1.4999990614802132,1.4999999999999998
-0.28180150735149423,-1.1285306771505308,-1.1790832698648244,1.4999988119018461,0.9998418376291442
2.4561466567107355,0.7441634853437148,-1.033192922133963,-0.0042842243050953115,0.5954426152474693
2.9999998413576834,1.602201465058474,-4.99999942366791,0.284556207711327,0.01000000605667065
1.2431271475413876,-1.0154280122358954,-1.0928684792409866,-1.4999999912331499,0.5302173861143052
2.999999986149057,-1.3592176589310951,-0.9151450755226862,-1.4999999999999998,0.5087613209425341
1.166913451629057,-0.4540141338532152,-0.924260581690615,-1.4999999511692597,1.4999999999999998
1.7604686891410366,-0.6031153788608605,-0.9172413008616004,-1.4999997879427662,1.3938947687778653
0.8855632874096779,-0.03428166630191916,-0.9576011920725163,-1.499999846571355,1.4999999999999998
-2.999999999995124,0.3773697678079742,-3.481695893130027,1.4999999999999998,0.04173424985483985
1.4908250932750993,-0.6244519734674522,1.6285200615714865,1.4999999999999998,0.28016448271460276
1.1728465209727006,-0.0987127359642351,0.9187415951105311,1.4999999690223542,0.6431395486128785
2.9999999999999996,1.9363969407693686,2.5855092169289224,1.4999999999999405,0.25066890973001527
-1.4358056288115373,-0.49922149711555586,0.9235165668233353,-1.4999999988570984,0.05706554878256109
2.9999999986732315,-0.7985989594009757,-0.4578867322163887,-1.4999999999999993,1.069066108567203
-1.7468037375041312,-0.5974105631733395,-0.057829946998660044,1.499999978370974,0.839397659660179
2.9999994083838764,-0.5446725590550965,1.0499859561810947,-1.1233668871190838,0.7232922279692792
0.8773336881974436,-0.8402904055383655,0.5032029045091513,1.499999984446712,0.42964544786893727
1.151760933364103,1.7581106118237677,0.6651013611584629,-0.0026012959492440722,0.5162697403615948
-0.005541442298201627,-0.18417584568197196,0.7379299966276601,1.4999950732883556,0.38862049919304265
-0.4678474611793053,-0.45148579630824087,1.0945729627748935,-0.0008826685336164697,0.4677487962646632
0.684537773784149,-1.3290948093160646,1.523612252470201,1.2814274401378782,0.19209173042127328
2.192185010911924,0.08678403220695168,2.081807276603909,0.0005466936873658384,0.1904200284415521
2.9031416637492446,-2.3234036948399233,2.0876109233704407,0.00183949571110755,0.17030850591594113
1.1811280191951459,0.7051382037222419,4.999999963829511,1.4999999988779624,0.033583088880383444
2.9999998772960064,-0.3963693710662868,1.9387990869567828,-0.7995335161426045,0.3337609023829107
0.9187819044656385,-0.7840307536688279,1.2838325447805776,1.3607918814127393,0.15158014333736294
2.0688638862780873,-1.73647396505059,4.997656672293077,1.4999999999999998,0.03512216514742184
2.99999994473219,0.5005682200307893,3.31761120030563,-0.5280283758822779,0.22508334176896758
0.8750291967217635,-0.5653284456805562,2.33751919526869,0.0003735372116997379,0.23107455693081516
1.904394014784981,-0.8016802686548097,1.5304198469298784,0.0007593999223683915,0.28023062410235394
-2.1724383508723544,0.4580400516849548,-0.3497335455347855,-1.4999999999944422,0.35279783510481466
2.276524943081835,-2.1278607775725584,1.1945500588105111,0.0034455300572898777,0.25439192731573634
2.9999999999999996,1.546027132548243,3.069707252185749,0.5006375735782942,0.013968472492338499
1.0671080914773814,-0.7108989177986356,1.1713432126000864,8.72541864186126e-05,0.21416305246445896
1.5608676688641696,0.57157312412502,1.8554955603749341,0.0003962301542489963,0.24583918324059847
-0.6341685571901946,0.1885087706598244,0.9829239799077866,-0.00160453453534188,0.35957109034765655
-2.999989020048268,-1.463095211822549,1.9410127094929612,-1.4999999999999998,0.05797316049249209
-2.9999666755324004,-1.513889741040571,1.9142179136469086,-1.4999999999999998,0.08855740066722383
-0.8006624824083396,2.5724554906627404,3.716170248119431,-1.499999997283356,0.10926873535291615
0.7707092276708462,2.830691064036995,2.0844718803366513,-0.0005964302606712322,0.10714612727543087
-1.6795858838144853,-0.1657661179559703,1.7218249117286673,1.4999999827367987,0.5063623836869541
-2.9999999999999996,0.4890780660054083,-4.999999999999999,-0.9604982006122126,0.011726745276409394
1.3208981889946243,2.0667694391135303,1.8901009901167038,1.4999999999999998,0.07603892846507102
1.973480490065771,-1.6572296310235057,1.2743646315691926,0.00398365408001604,0.24744789848274287
-1.3374622711152535,0.009134558652743093,2.485943515527396,-0.00045127510647330923,0.13578555471803072
2.036300086305671,-0.035744217391592774,-2.043500621553038,1.3456744663273479,0.05549772398593875
-1.8101533158869565,0.03536558377998259,3.1942332929453747,-0.0008942502097415532,0.08315349119923252
-1.3009150711825732,1.8878035809486335,1.3019548218718136,-1.4999999999999998,0.13576570005101551
-1.698423756757578,-0.2564793503336228,4.018425713137217,-0.0002923038299359551,0.049012628207456485
-2.9999999999999996,0.00797903264761672,1.4018386324217105,-0.3719632122955287,0.09602973132633218
-2.999999999999457,-0.531397263036355,1.8107261462994555,-0.5862661601471605,0.07823975837354534
-1.9578729359991247,1.1791156859189376,0.4130650188836287,-1.2820805362338992,0.05035958028927296
2.9999999999999023,0.8511916881388175,-1.8420252779044717,0.6835766900867752,0.08812840110545013
-2.6433394949321265,0.23092232630611728,4.999999999999999,-0.6829669890956824,0.010000000000000002
-0.2087488494866921,-1.3765028215934765,3.3956637310795577,0.00019982131911611644,0.04735655056645503
2.2166181408796506,-1.9039107674615618,1.9004045104371714,0.0017139549261536643,0.21635932254667173
2.3809762568767625,-2.6274802912206248,1.883317988268748,0.0013723377171265603,0.21609033881590634
2.1953478525104915,-3.005123588064143,1.8393294595889873,0.0015404837037519038,0.2308870994043265
-1.8626040256597285,1.150901332643717,3.550896944279661,1.4999999999997113,0.12520273321700118
2.999999999947673,1.8910486412137801,0.7874044949022666,1.4999999999999998,0.4150336732411494
-1.8872644336523512,-2.530603854876282,3.361002200774613,-0.0025329433912245703,0.1286135340020484
1.4247458259146075,-0.48555899403028896,2.3001820514468547,1.4999999999999998,0.23562269780656436
-0.561893704126496,-1.0128695224914808,1.673821623192699,-0.0007057353483077604,0.2597839537529009
2.9999990419343567,-0.5171085619150054,2.9728792485769078,-1.4999999999995175,0.3719905662988883
2.7967803454166837,-3.8177106253277695,2.193302334798195,0.0041181638682929594,0.4243280570143009
-0.4978582562923466,0.9241695261440929,2.6032662339513784,-1.4999999960307417,0.15957744762350679
-0.48282597032969865,-1.0011832733110733,4.697665914015957,-0.00296841684524304,0.04795332907825972
-2.999999996597828,-2.330589804685828,4.063885256455131,-1.4999999999999998,0.10504906983958757
-2.9999999999999543,-2.5017093689982492,3.4118335317275177,-0.4169570584901342,0.13231672925904375
-0.5162188810418558,-3.6083713781802174,3.908925035016979,-0.002475886588319811,0.11280861605803336
-2.9273127034165802,-1.6819713341035516,2.6288170633622348,-1.4999999999999998,0.1675123882605947
-2.9999999999997584,-0.35841322903778705,4.461673292433609,-0.8023101389301878,0.046667237421274384
2.9999999999999867,0.6580596198381843,3.462498721865122,-1.4999999999999993,0.3759530999566429
-2.9999999973898204,0.26976617517815477,-4.99999990422223,-1.2798702780329143,0.015951924697770896
-0.6865253196978134,1.3610877396845942,1.1443049012321336,1.4999998813918816,0.359890742873795
1.972321403615003,-2.6877860890012184,1.9348185794443526,0.0046236967478396895,0.397708665190668
2.9999999999882756,-0.4676126343495669,1.771064829642361,-1.499999999931022,0.6208679484940044
-2.9999999995668705,-2.504496743244287,1.600237822239949,-1.4999999999999998,0.38357570199782093
2.9999999597741405,0.09838947540055917,2.4982385931035247,-0.9571840207590148,0.3303419634333949
-2.9999999999757794,-2.0365778083455757,4.999999992548358,-0.4559404232463125,0.04865529976722496
0.8464536375010292,-0.5343325135065032,4.999999999999995,1.4999999999999998,0.04815294162381475
-0.7707822370974221,1.9788393111781035,3.2245843122254185,-1.4999999925768792,0.17012462759384955
-0.9252418993104808,1.8515026767772844,3.3535325510274387,-1.4999999993367914,0.11284043112808001
-1.2960519571605196,2.6587478377063114,2.3612989052294466,-1.3750380921574914,0.22879618548969824
2.999999809413571,0.83760452066237,3.1162505994074055,-0.6295305032625719,0.19694720989221856
2.9999999999999765,-0.1500057687205063,1.9670444348062754,-1.3850819260852565,0.5160109105128295
1.4411200293768966,-2.078972939665736,3.946507102156593,0.002484213676569338,0.11465214172121682
-0.3240258730789624,-0.11729609684955469,1.3645148308797221,-1.4999998949347466,0.3171651687206833
-2.4002319212990115,-0.5958335421591135,1.1232487327165224,-0.917509310309835,0.25103960125187974
0.1409571061894889,-0.8805283397475204,0.972905887389101,0.0011169542355784858,0.4424401323982812
2.9999999999999996,-0.9891283778303069,1.276810973414789,-1.4999999999999825,0.6427237973991796
0.8558747550480736,-1.5976782704123809,1.736445790677304,1.4999999524699692,0.214053636965863
2.9999999996191087,0.04358053201414614,2.0690038466728113,-1.3098375423499282,0.36889479904426126
1.8353386141551629,0.7045962081507021,2.1504585862806938,0.00011883664067682766,0.20591516581827693
-0.30813904961303645,-1.890699877444331,1.6989196264391482,-0.001829074099802087,0.31550463858744915
1.7577084753920236,-2.02499280969028,1.7091064628914432,0.0015139437600447086,0.2692463682828655
1.1109715279017733,0.8949751861656566,1.2447710962782499,1.4999999999999998,0.26974150680556946
2.999999731582862,0.5649134986535286,2.7643729218210273,-0.6189998757524282,0.26127248693329835
0.8056868083816099,-0.122451180544617,1.1646274763863733,1.4999999999999998,0.24691244146082822
2.9999999999999996,-1.2038633256666762,1.6974246771831782,-1.4999999999999998,0.49032063670327075
2.852999925208758,-3.532504032947294,1.4765089581874336,0.0025602682215772185,0.2608574955402286
1.8527924906977398,0.39114471709856735,2.162912841481825,0.0013233214850405179,0.20896579168453536
1.204030958125974,0.21871561615486262,0.7859842681276797,1.186679816773446,0.3092061603979542
1.2606454806261482,-0.21685802682248784,1.6724949020135056,0.0001672674778152505,0.16735796815108947
1.4941087637422688,-0.16147221824332794,2.1929247550294995,1.4999999999999998,0.22212581793909963
-1.1382738287016607,3.0480900892888005,2.9450762467865337,-1.499999999999767,0.09435124896485994
-1.796291051545531,3.370874640987926,1.9966399623559727,-1.4999999999999796,0.059092104193158884
-0.692173011509704,0.3474137201561286,4.999997890766461,1.4999999999999998,0.06639421514615071
-2.999699778883348,-1.6912085398617396,2.363592124516591,-1.4999999999999998,0.11426906328607976
-2.9999992641648188,-1.3937542916335703,1.8613990444482933,-1.4999999999999998,0.027233684164811707
2.481093742765881,-0.23225856299919886,-4.999999999822216,1.4999999999999998,0.023375574281353225
1.5980243502781202,-1.3386227705058742,2.3669919722556907,0.9276363731327701,0.09089366442506637
0.9449933296767503,-1.3123108776537917,1.8451228683934118,1.4999999259750658,0.14426947966997666
2.999999999999512,-0.05748358844658445,2.5729101059223165,-1.4999999999993172,0.5029522296980351
2.8883729076645905,4.999999999999987,4.999999999833595,0.19970792929695605,0.09576023347117199
-0.4651497664961412,1.275919835602917,2.810358241291745,-1.4999999999958513,0.2443836042482798
-1.5994513904071423,1.0056850177882077,2.639940309543514,-1.4999999995604232,0.06382263655131667
-1.1049880656987354,1.115734603557775,2.7102662208379296,-1.4999999941953328,0.12211929815690548
2.4099470848557267,-0.29046405995164504,4.999999929711136,0.010093258101856094,0.10924696121648511
2.178974701579637,-1.4956030291834916,-0.868493539694028,-1.4999999999979756,1.4999999999999931
-0.7042779655522018,1.6174710966958723,3.159622736427537,-1.4999999630406433,0.1635378918422782
-0.6570000458598919,1.1029685835024443,2.7037279361462656,-1.4999999529167447,0.17830012292392142
-0.6747805351099331,1.3759173543103418,2.866795573181261,-1.4999999911386526,0.1488720669296582
1.821267428388995,-0.0836507742062385,-1.0254429129860265,-1.499999905267114,1.4999999999999998
1.1958165940302259,-0.601745161526111,0.6917614184260666,-0.0001160200788186891,0.3948917997694305
2.3606198485610754,-1.6364906821434393,1.5017689076031953,0.002397628157845103,0.24417217180700107
2.9999745596182223,0.7379418980084366,4.999999030118612,1.4999995366419914,0.031763695367722666
1.2858589792624437,-0.8481145424675165,1.2973152540557014,0.5918634051253476,0.20228283893014182
0.042698502543669345,-0.6549395845338342,-0.008573061003060562,1.4999991515387516,0.6949916826148519
1.8734481143544348,-0.5183981110384306,1.6138687395264086,-1.4999993529971638,0.6124315113991677
2.04396663273419,-1.5716126919053013,2.238565547319717,0.002968006471235572,0.33541769744335453
1.5506424433282353,-0.5122156691435772,1.8379922543957397,0.0008336520326499757,0.35779494988765803
2.372999756424148,-0.28575532313765567,1.9819427504305014,-1.2197257119677376,0.48618957640074045
-1.1353136989870776,-0.7814090470608804,-0.04284754098634364,1.4999999913801245,0.4565036895993199
-0.9396814410548009,-0.7771258063798069,-0.030178468725501558,1.4999999373827912,0.4344872759413508
-0.8081842530154361,-0.8272392160114899,0.219486279919221,1.4999999919414402,0.4115581409179601
-0.7311540988934075,-0.8774887021552983,0.606026034219959,1.4999999818238883,0.38693254041181063
